Date,Circuit,City,Country,International,Tournament,Event_Link,Round_Code,Round,Motion,Infoslide,Topic_Area_1,Topic_Area_2,Topic_Area_3,Topic_Area_Specific_1
28-10-11,IoNA,Ireland,Ireland,0,UCD VP,,Open_Z,Open_Final,"Regardless of the relative efficiency of various economic systems, THBT meritocracy is a just way of allocating resources.",,,,,
29-10-11,IoNA,London,England,0,Imperial College Open,,1,1,THBT the media should not report the declared motivations of protesters who use violence,,,,,
29-10-11,IoNA,London,England,0,Imperial College Open,,2,2,THBT emerging democracies should limit their presidents to a single term in office,,,,,
29-10-11,IoNA,London,England,0,Imperial College Open,,3,3,"THW not contact, trade or otherwise engaging with uncontacted Yanomami communities in the Amazon forest",,,,,
29-10-11,IoNA,London,England,0,Imperial College Open,,4,4,THW disband the BBC,,,,,
29-10-11,IoNA,London,England,0,Imperial College Open,,Open_Z,Open_Final,The House does not regret the invasion of Iraq.,,,,,
29-10-11,IoNA,England,England,0,NAMDA Novices,,1,1,THW Only Imprison Criminals Who Threaten the Safety of Citizens.,,,,,
29-10-11,IoNA,England,England,0,NAMDA Novices,,2,2,"THW End Fiscal Austerity and Increase Government Security on Education, Health and Infrastructure.",,,,,
29-10-11,IoNA,England,England,0,NAMDA Novices,,3,3,THBT Israel was Right to Negotiate the Release of Gilad Shilat.,,,,,
29-10-11,IoNA,England,England,0,NAMDA Novices,,4,4,THW Ban the Production and Consumption of Meat.,,,,,
29-10-11,IoNA,England,England,0,NAMDA Novices,,5,5,THW Allow Doctors to Lie to Patients in Order to Use the Placebo Effect (not sure of wording),,,,,
29-10-11,IoNA,England,England,0,NAMDA Novices,,Open_Z,Open_Final,THW Ban Porn,,,,,
30-10-11,IoNA,Ireland,Ireland,0,Irish Times Debates First Round,,1,1,“THW cut all foreign aid in times of recession”,,,,,
30-10-11,IoNA,Ireland,Ireland,0,Irish Times Debates First Round,,2,2,“TH is Disgusted by 'Toddlers and Tiaras' and other Child Beauty Pagants”,,,,,
30-10-11,IoNA,Ireland,Ireland,0,Irish Times Debates First Round,,3,3,“THB it's High Time the Monarchy was Abolished”,,,,,
30-10-11,IoNA,Ireland,Ireland,0,Irish Times Debates First Round,,4,4,“THB Manchester City and Teams of their Ilk are Ruining Football”,,,,,
30-10-11,IoNA,Ireland,Ireland,0,Irish Times Debates First Round,,5,5,“THW give Extra Leaving Cert Points for Extra Curricular Activities”,,,,,
30-10-11,IoNA,Ireland,Ireland,0,Irish Times Debates First Round,,6,6,“THW use Military Force to Remove Kim Jong Il from Power Immediately”,,,,,
30-10-11,IoNA,Ireland,Ireland,0,Irish Times Debates First Round,,7,7,“THB that Barack Obama's Presidency has been a Success”,,,,,
30-10-11,IoNA,Ireland,Ireland,0,Irish Times Debates First Round,,8,8,“THW Abolish the Minimum Wage”,,,,,
30-10-11,IoNA,Ireland,Ireland,0,Irish Times Debates First Round,,9,9,“THB it's Abhorrent for Western Countries to Employ Doctors from the Third World”,,,,,
30-10-11,IoNA,Ireland,Ireland,0,Irish Times Debates First Round,,10,10,“THW Introduce Mandatory Paternity Leave”,,,,,
30-10-11,IoNA,Ireland,Ireland,0,Irish Times Debates First Round,,11,11,“THB Norris was/is the Right Choice for President of Ireland”,,,,,
30-10-11,IoNA,Ireland,Ireland,0,Irish Times Debates First Round,,12,12,“THB Wireless Internet Access Should be a Right not a Privilege”,,,,,
30-10-11,IoNA,Ireland,Ireland,0,Irish Times Debates First Round,,13,13,“THW Force People to take a Mandatory Civics Test before Voting in National Elections/Referendas”,,,,,
30-10-11,IoNA,Ireland,Ireland,0,Irish Times Debates First Round,,14,14,“THB the IOC Should Ban Drug Cheats for Life”,,,,,
30-10-11,IoNA,Ireland,Ireland,0,Irish Times Debates First Round,,15,15,“TH Regrets the Demise of the Green Party”,,,,,
30-10-11,IoNA,Ireland,Ireland,0,Irish Times Debates First Round,,16,16,“THW Remove all Catholic Control of Public Education by the End of the School Year”,,,,,
04-11-11,Europe,Netherlands,the Netherlands,0,UCU Open,,1,1,THBT the USA should stop its military support of Taiwan,,,,,
04-11-11,Europe,Netherlands,the Netherlands,0,UCU Open,,2,2,"THBT the state has a duty to provide free, unlimited and uncensored access to the Internet at every home",,,,,
04-11-11,Europe,Netherlands,the Netherlands,0,UCU Open,,3,3,THW legalise all forms of hatespeech,,,,,
04-11-11,Europe,Netherlands,the Netherlands,0,UCU Open,,4,4,THW still pronounce a verdict for civil cases which have been settled out of court,,,,,
04-11-11,Europe,Netherlands,the Netherlands,0,UCU Open,,5,5,THBT each country has a duty to limit population growth,,,,,
04-11-11,Europe,Netherlands,the Netherlands,0,UCU Open,,Open_Y,Open_Semis,You are the commander of an Israeli submarine in the Persian Gulf. It is the day after Israel was annihilated in a surprise Iranian nuclear attack: THW not use Israel's second strike capabilities,,,,,
04-11-11,Europe,Netherlands,the Netherlands,0,UCU Open,,Open_Z,Open_Final,THW halt all state-sponsored efforts to integrate immigrants into society,,,,,
05-11-11,IoNA,Durham,England,0,Durham IV,,1,1,THB the police should not create perp walks.,,,,,
05-11-11,IoNA,Durham,England,0,Durham IV,,2,2,"THW teach boys those aspects of subjects which are thought to be most interesting to them, such as military history.",,,,,
05-11-11,IoNA,Durham,England,0,Durham IV,,3,3,"THW require all newspapers to be constituted as cooperatives, owned and run by journalists.",,,,,
05-11-11,IoNA,Durham,England,0,Durham IV,,4,4,"Insofar as it is cost effective, THBT authorities should routinely gather and access as much information, including private and personal information, that may conceivably be useful in solving or preventing crime, as possible.",,,,,
05-11-11,IoNA,Durham,England,0,Durham IV,,5,5,"THW punish NHS workers who do not blow the whistle on malpractice, corruption or negligence, of which they know, as if they had carried out the act themselves.",,,,,
05-11-11,IoNA,Durham,England,0,Durham IV,,Novice_Z,Novice_Final,This house believes it is illegitimate for governments to prevent any peaceful protest in public space.,,,,,
05-11-11,IoNA,Durham,England,0,Durham IV,,Open_Y,Open_Semis,This house would not prosecute people living below the poverty line for purely acquisitive crime.,,,,,
05-11-11,IoNA,Durham,England,0,Durham IV,,Open_Z,Open_Final,This house believes that the media should not use the phrase 'big society' uncritically.,,,,,
08-11-11,IoNA,Ireland,Ireland,0,John Smith Memorial Irish Mace Round 1,,1,1,THW positively discriminate for women in the armed forces,,,,,
08-11-11,IoNA,Ireland,Ireland,0,John Smith Memorial Irish Mace Round 1,,2,2,THW introduce a salary cap for European footballers,,,,,
08-11-11,IoNA,Ireland,Ireland,0,John Smith Memorial Irish Mace Round 1,,3,3,THB The state should financially support newspapers,,,,,
08-11-11,IoNA,Ireland,Ireland,0,John Smith Memorial Irish Mace Round 1,,4,4,THW only hire disabled actors to play disabled characters,,,,,
08-11-11,IoNA,Ireland,Ireland,0,John Smith Memorial Irish Mace Round 1,,5,5,THW abolish JobBridge,,,,,
08-11-11,IoNA,Ireland,Ireland,0,John Smith Memorial Irish Mace Round 1,,6,6,THW set a cap on pay for all chief executives and other high level employees of chartities.,,,,,
08-11-11,IoNA,Ireland,Ireland,0,John Smith Memorial Irish Mace Round 1,,7,7,THW abolish geographical constituencies and hold only national elections,,,,,
08-11-11,IoNA,Ireland,Ireland,0,John Smith Memorial Irish Mace Round 1,,8,8,THW allow people to sell their organs.,,,,,
08-11-11,IoNA,Ireland,Ireland,0,John Smith Memorial Irish Mace Round 1,,9,9,THW give social welfare in the form of vouchers.,,,,,
08-11-11,IoNA,Ireland,Ireland,0,John Smith Memorial Irish Mace Round 1,,10,10,THW abolish all laws prohibiting cruelty to animals,,,,,
08-11-11,IoNA,Ireland,Ireland,0,John Smith Memorial Irish Mace Round 1,,11,11,THW allow parents to remove their children from sex education classes.,,,,,
08-11-11,IoNA,Ireland,Ireland,0,John Smith Memorial Irish Mace Round 1,,12,12,THBT news outlets should not have shown images of Gaddafi’s corpse,,,,,
08-11-11,IoNA,Ireland,Ireland,0,John Smith Memorial Irish Mace Round 1,,13,13,THW dismantle power sharing in the North and elect the Stormont Assembly by PR STV,,,,,
08-11-11,IoNA,Ireland,Ireland,0,John Smith Memorial Irish Mace Round 1,,14,14,"THW ban the use, in schools, of literature that reinforces traditional gender roles.",,,,,
08-11-11,IoNA,Ireland,Ireland,0,John Smith Memorial Irish Mace Round 1,,15,15,THW Not outsource the running of hospitals to private companies.,,,,,
08-11-11,IoNA,Ireland,Ireland,0,John Smith Memorial Irish Mace Round 1,,16,16,THW allow police to temporarily suspend social networking sites in the interest of restoring law and order,,,,,
08-11-11,IoNA,Ireland,Ireland,0,John Smith Memorial Irish Mace Round 1,,17,17,THW publicly fund research into paranormal phenomena,,,,,
08-11-11,IoNA,Ireland,Ireland,0,John Smith Memorial Irish Mace Round 1,,18,18,THW Occupy Dame Street,,,,,
08-11-11,IoNA,Ireland,Ireland,0,John Smith Memorial Irish Mace Round 1,,19,19,THW impose a moratorium on home foreclosures,,,,,
08-11-11,IoNA,Ireland,Ireland,0,John Smith Memorial Irish Mace Round 1,,20,20,"THW prohibit the release of previously unpublished artistic works, after the death of the creator, author or musician",,,,,
08-11-11,IoNA,Ireland,Ireland,0,John Smith Memorial Irish Mace Round 1,,21,21,TH regrets the popularity of the Twilight series,,,,,
08-11-11,IoNA,Ireland,Ireland,0,John Smith Memorial Irish Mace Round 1,,22,22,THW Would Reintroduce Hard Labour in Prisons,,,,,
08-11-11,IoNA,Ireland,Ireland,0,John Smith Memorial Irish Mace Round 1,,23,23,THW not lie to its children about Santa Claus,,,,,
08-11-11,IoNA,Ireland,Ireland,0,John Smith Memorial Irish Mace Round 1,,24,24,THB that it is in the interests of women’s equality to campaign against maternity leave.,,,,,
08-11-11,IoNA,Ireland,Ireland,0,John Smith Memorial Irish Mace Round 1,,25,25,THW require internet subscribers to opt in in order to be able to view pornorgraphic websites,,,,,
08-11-11,IoNA,Ireland,Ireland,0,John Smith Memorial Irish Mace Round 1,,26,26,That military officers should be allowed to publicly criticise the government,,,,,
08-11-11,IoNA,Ireland,Ireland,0,John Smith Memorial Irish Mace Round 1,,27,27,This House would allow the defendants that belong to a minority group to choose to be judged by a jury composed exclusively of other members of their same minority group.,,,,,
08-11-11,IoNA,Ireland,Ireland,0,John Smith Memorial Irish Mace Round 1,,28,28,THW (assuming the technology existed) implant irremovable tracking chips in its citizens,,,,,
08-11-11,IoNA,Ireland,Ireland,0,John Smith Memorial Irish Mace Round 1,,29,29,THBT Trade Unions do more harm than good for workers,,,,,
08-11-11,IoNA,Ireland,Ireland,0,John Smith Memorial Irish Mace Round 1,,30,30,THBT destruction of private property is a legitimate tool for environmental campaigners,,,,,
08-11-11,IoNA,Ireland,Ireland,0,John Smith Memorial Irish Mace Round 1,,31,31,THW End All State Funding For The Arts,,,,,
08-11-11,IoNA,Ireland,Ireland,0,John Smith Memorial Irish Mace Round 1,,32,32,THW Allow People To Sell Their Organs,,,,,
11-11-11,IoNA,Oxford,England,2,Oxford IV,,1,1,THBT sexual education classes in schools should teach techniques or pure sexual gratification (including but not limited to ...list follows),,Education,,,
11-11-11,IoNA,Oxford,England,2,Oxford IV,,2,2,THBT in developing countries aid organisations should be banned from religious proselytyzing,,Religion,Development,,
11-11-11,IoNA,Oxford,England,2,Oxford IV,,3,3,THW suspend trade unions and labour protection laws in times of economic crisis,,Economics,,,
11-11-11,IoNA,Oxford,England,2,Oxford IV,,4,4,THBT Israel should Materially Support Arab Pro-Democratic Movements,,International Relations,,,
11-11-11,IoNA,Oxford,England,2,Oxford IV,,5,5,THW place a special tax on successful artists in order to fund new and developing artists,,Art and Culture,Economics,,
11-11-11,IoNA,Oxford,England,2,Oxford IV,,ESL_Y,ESL_Semis,THBT the LBGT movement should not support Gay Pride marches,,LGBT+,Social Movements,,
11-11-11,IoNA,Oxford,England,2,Oxford IV,,ESL_Z,ESL_Final,THBT the leaders of big world corporations should be democratically chosen by national elections,,Business,Politics,,
11-11-11,IoNA,Oxford,England,2,Oxford IV,,Open_X,Open_Quarters,THBT international law should allow states which accept refugees to sue the states they come from for compensation.,,Criminal Justice System,International Relations,,
11-11-11,IoNA,Oxford,England,2,Oxford IV,,Open_Y,Open_Semis,THW establish brothels on military bases,,"Security, War and Military",Morality,Feminism,
11-11-11,IoNA,Oxford,England,2,Oxford IV,,Open_Z,Open_Final,"THW establish geographical zones in which the sale, possession, and use of drugs is legal",,Medical Ethics,Economics,,
18-11-11,IoNA,Cambridge,England,2,Cambridge IV,,1,1,THW allow family members to forcibly commit proven alcoholics and drug addicts to rehabilitation clinics,,Medical Ethics,Social Policy,,
18-11-11,IoNA,Cambridge,England,2,Cambridge IV,,2,2,"THBT all research organizations should institute codes of conduct that forbid the creation of strong Artificial Intelligence (Info slide: A ‘Weak’ Artificial Intelligence is only capable of solving narrowly defined problems. A ‘Strong’ AI is capable of all the same kinds of intellectual tasks as human beings. A Strong AI would be able to reason, plan, learn, adapt, and communicate in natural language. Researchers at major universities have made significant progress towards the creation of Strong AI.)",,Science and Technology,,,
18-11-11,IoNA,Cambridge,England,2,Cambridge IV,,3,3,THW provide financial assistance to inner city communities to prevent gentrification,,Development,Economics,,
18-11-11,IoNA,Cambridge,England,2,Cambridge IV,,4,4,THBT China should make extracting a full apology for Japan’s war crimes a top strategic priority,,International Relations,"Security, War and Military",,
18-11-11,IoNA,Cambridge,England,2,Cambridge IV,,5,5,THBT feminism should not campaign against polygamy in poor countries,,Feminism,Development,,
18-11-11,IoNA,Cambridge,England,2,Cambridge IV,,ESL_Y,ESL_Semis,THW take the children of the Amish into care,,Minority Communities,Religion,Freedoms,
18-11-11,IoNA,Cambridge,England,2,Cambridge IV,,ESL_Z,ESL_Final,THB that it is morally legitimate for Occupy Movement to use violence to undermine capitalist institutions,,Social Movements,Morality,,
18-11-11,IoNA,Cambridge,England,2,Cambridge IV,,Open_X,Open_Quarters,THW consider the use of conscripts a war crime,,"Security, War and Military",,,
18-11-11,IoNA,Cambridge,England,2,Cambridge IV,,Open_Y,Open_Semis,TH regrets the rise of a distinct African American culture,,Art and Culture,Minority Communities,,
18-11-11,IoNA,Cambridge,England,2,Cambridge IV,,Open_Z,Open_Final,THW break Google’s search monopoly,,Business,Economics,Media,
